"class" "test" "dei_paschi" "mont_dei" "danish" "dei" "dutch" "nordlb" "rescu" "brexit" "denmark" "fine" "deposit" "nordea" "estonia" "incom" "swedish" "foreign" "tax" "prosecutor" "suspici" "combin" "ing" "offer" "control" "mont" "show" "paschi" "industri" "member" "save" "inform" "branch" "restructur" "baltic" "ratio" "analyst" "banca" "pai" "commiss" "target" "sector" "term" "privat" "economi" "region" "tuesdai" "econom" "larg" "mondai" "start" "person" "fridai" "custom" "involv" "face" "estonian" "servic" "system" "stake" "recent" "continu" "fail" "offici" "minist" "result" "account" "net" "discuss" "sell" "declin_comment" "intern" "decis" "nation" "supervisori" "debt" "top" "unicredit" "familiar" "crisi" "rais" "set" "increas" "requir" "work" "credit" "sale" "wednesdai" "global" "thursdai" "quarter" "ag" "europ" "loss" "move" "issu" "ceo" "ad" "statement" "bad" "job" "close" "sew" "hold" "interest" "revenu" "head" "chief_execut" "meet" "client" "back" "reuter" "week" "dansk_bank" "firm" "transact" "largest" "alleg" "base" "potenti" "offic" "union" "call" "biggest" "scandal" "rule" "equiti" "sharehold" "sourc" "invest_bank" "group" "rate" "part" "told" "declin" "talk" "case" "matter" "bond" "oper" "board" "end" "million_euro" "germani" "month" "compani" "unit" "expect" "make" "profit" "chief" "cut" "time" "financ" "comment" "itali" "central_bank" "includ" "italian" "regul" "investig" "swedbank" "cost" "ecb" "carig" "trade" "author" "countri" "central" "german" "risk" "state" "peopl" "asset" "share" "execut" "investor" "merger" "fund" "invest" "deal" "manag" "commerzbank" "eu" "loan" "dansk" "govern" "monei_launder" "busi" "billion_euro" "million" "plan" "market" "launder" "report" "capit" "percent" "monei" "european" "financi" "lender" "billion" "deutsch_bank" "year" "euro" "deutsch" "bank"
"4446" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.67169425892828 0 0 0 2.45903198508165 0 0 0 0 0 0 0 0 0 0 0 0 0 7.72398650213081 0 0 0 0 0 0 0 0 2.06125922259665 0 0 0 0 0 0 0 0 4.02212095620858 16.1687371082648 0 0 4.85026086681195 0 0 0 0 0 0 0 0 1.92885459065471 2.10331535458473 0 0 0 0 1.95050785830394 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.94361919730876 0 3.41277541131413 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.16453449725695 0 3.85996524471842 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.81752925852873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.04152469297745 3.13513594881377 1.370689363051 0 0 0 0 0 0 26.2567653418576 0 0 0 0 0 4.22045426141852 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.04424191241716 0 1.63920151939506 0 0 1.48252239321444 0 1.15142429106536 1.60600344998547 1.9765675862465 0 0 1.2955220443689 0 0 0 0 0 1.54512416370036 0 0 0.355439445843968
"4447" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.1727877273995 2.10063438783148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.85770918130943 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.62412585698961 0 0 0 0 0 1.67441340102455 0 0 0 0 0 0 1.52076234648872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.40347918587399 1.491218100182 0 0 0 0 0 8.50493576238532 0 0 0 0 0 0 0 0 0 0 1.3166900558016 0 0 0 0 0 0 0 0 0 0.916126918293643 0.918586944134505 0 0 0 0 0 0 0.177719722921984
"4448" 1 0 0 0 0 0 0 33.3545785098123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30981958689498 0 0 0 0 0 0 7.29769623568047 0 0 2.31976991774815 0 4.53878742084616 0 0 0 0 0 2.1727877273995 2.10063438783148 6.18377766778994 0 6.66430205108185 0 0 0 0 0 0 0 0 0 0 0 0 0 2.23665501103764 0 0 0 0 0 1.92885459065471 0 2.29833463702808 2.10735032979691 2.05101585518188 1.80894429398216 0 0 0 0 0 0 0 0 0 0 1.87188409375603 0 0 0 0 2.05356687697349 0 0 0 0 0 0 3.83975170937888 0 0 0 0 1.70638770565706 0 0 1.83631549077829 0 0 1.86023758836971 0 0 0 0 0 1.74222066193925 0 3.45472861397947 0 2.01351145972343 0 0 0 0 0 0 0 0 0 0 0 5.8240004460837 0 0 0 3.38054552852931 0 1.50958071675654 0 1.52904240884934 3.75230608735121 0 1.56756797440689 0 0 0 1.49778986534523 0 0 1.43669132008011 0 1.68938505892452 2.98534952935692 0 0 0 1.77938549174061 0 0 1.370689363051 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.13356547366437 0 4.47365430054599 1.77261236473477 0 0 0 1.43325134420766 0 0 0 1.45057079340784 0 0 0 3.14616394052034 0 0 0 0 6.46864160957436 0 4.87131935594945 0 0 0 4.37614248656279 5.22299078952263 1.2955220443689 0 0 2.96316485119502 7.78397051832432 0 0.77256208185018 5.13677272455377 0 0.533159168765952
"4449" 1 0 9.04876799872082 9.04876799872082 0 9.02876792464625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.90191976116812 0 8.90191976116812 0 0 0 0 0 0 0 0 0 2.17855974919662 2.25679511858676 0 0 0 0 0 2.18874165534174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.93111192795636 0 1.99286713214308 0 0 0 2.10735032979691 0 0 0 0 0 0 0 1.85394165991289 0 0 0 3.93119620805507 0 0 0 0 0 0 0 0 1.80694629131948 0 0 0 0 0 0 1.94361919730876 0 1.70638770565706 0 0 0 0 1.80694629131948 0 0 0 1.58021636437405 5.47522102773612 0 3.4844413238785 1.98687550247482 3.45472861397947 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.58703521212781 0 0 0 0 0 1.52376535174849 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.37392038363245 0 1.52076234648872 0 0 1.70638770565706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.491218100182 0 0 0 2.55545596113686 1.43325134420766 0 0 0 0 0 0 0 0 0 1.35659559997514 0 0 0 0 1.21782983898736 1.15142429106536 0 0 1.0940356216407 1.30574769738066 0 0 0.918586944134505 0 0 0 0 0 0 0.266579584382976
"4450" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.26939371042308 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01106047810429 0 0 0 0 0 0 0 0 2.00861548911122 0 0 0 1.92885459065471 0 0 0 4.10203171036377 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.10713375394698 0 0 0 2.03961611171716 0 0 1.91987585468944 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58021636437405 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.50958071675654 0 0 0 0 0 0 0 0 0 1.80594878500236 0 1.43669132008011 0 0 0 0 0 1.37392038363245 0 0 0 0 0 0 1.45969686587222 0 0 0 0 0 0 0 0 0 1.40681808713951 0 0 0 0 0 0 0 1.27772798056843 0 0 0 0 1.45057079340784 0 0 0 0 0 0 0 2.6333801116032 0 2.96504478642889 1.21782983898736 0 0 0 2.1880712432814 0 0 0 0 0 0 0 0 0.856128787425629 0 0.266579584382976
"4451" 1 0 0 0 2.8530683973662 0 0 0 0 0 2.75312022934585 0 0 0 10.6962669571276 0 2.67169425892828 0 0 0 2.45903198508165 0 0 0 0 0 0 0 0 0 0 0 2.31810463842909 0 20.5972973390155 0 0 0 0 0 0 4.345575454799 0 0 2.18874165534174 2.22143401702728 0 0 2.02337590469434 0 0 0 0 2.30981958689498 6.05529455654664 0 2.42513043340597 0 0 0 5.78656377196414 0 0 2.16991416220377 1.99286713214308 0 0 0 0 0 0 1.95050785830394 0 2.04213818114987 0 0 1.85394165991289 0 0 0 0 0 0 0 0 0 0 0 2.03208784529637 0 0 0 5.90733913840493 0 0 0 0 3.41097117122785 0 0 0 1.83631549077829 0 1.80694629131948 0 0 0 0 0 2.00983723636155 0 1.98687550247482 0 4.10968966483796 0 0 3.42182110742158 2.0926343451644 0 0 0 1.75256396054605 0 0 14.4108196896548 1.88366784017809 0 0 0 0 0 0 1.50958071675654 1.52376535174849 0 0 0 1.56756797440689 0 1.62412585698961 0 0 0 0 0 0 0 0 0 0 0 0 1.52076234648872 0 1.370689363051 0 2.88305450702304 1.45969686587222 0 0 3.67880700293373 4.77395733488319 0 0 0 0 1.56364793802681 1.40681808713951 2.70050884927339 0 2.80695837174798 5.96487240072799 0 0 1.40081606845451 0 1.43325134420766 0 0 4.48240066242637 0 0 0 0 0 4.02212095620858 1.35659559997514 13.1136121551605 0 1.29372832191487 0 0 0 14.4540310498692 0.988283793123251 0 0 19.4328306655335 2.74838075488093 2.75576083240352 0.740791212798755 4.8649815739527 0 2.31768624555054 0.856128787425629 0 0.888598614609919
"4452" 1 0 0 0 11.4122735894648 0 0 0 0 0 5.50624045869169 7.72398650213081 0 0 0 0 0 2.57251393883865 0 0 4.91806397016331 0 0 0 2.28698009492516 0 0 0 2.22901555447968 0 0 0 2.31810463842909 0 7.72398650213081 0 0 0 0 0 2.24744925616852 0 0 0 0 0 0 0 0 0 2.07160860345865 0 0 2.30981958689498 0 1.94591014905531 4.85026086681195 2.18874165534174 4.42482279885529 0 3.85770918130943 0 0 0 1.99286713214308 0 0 0 0 0 0 0 0 8.16855272459947 0 2.19902830005202 0 0 0 4.03933065059562 3.93119620805507 1.87188409375603 0 1.96093065098004 3.76518166830091 0 0 0 0 0 0 0 7.87645218453991 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58021636437405 0 0 0 0 0 2.05484483241898 0 3.85996524471842 0 0 0 5.17656805752925 0 3.5051279210921 0 0 10.2934426354677 1.88366784017809 0 0 0 0 0 1.95397006603241 1.50958071675654 0 0 0 7.63505851705747 0 0 4.87237757096884 0 0 0 0 0 0 0 0 3.06262511476775 0 1.37392038363245 0 0 0 0 0 0 2.91939373174444 0 7.98531967473328 3.67880700293373 0 0 0 0 1.79405568148841 1.56364793802681 4.22045426141852 0 0 0 1.491218100182 3.54522472946953 0 1.40081606845451 1.27772798056843 1.43325134420766 0 2.83110353421652 0 1.45057079340784 1.32775347534586 0 9.28017950758003 0 16.0884838248343 2.71319119995028 11.4744106357654 3.9500701674048 0 0 0 2.30284858213072 11.2420241498983 0 2.1880712432814 0 12.955220443689 3.66450767317457 3.67434777653802 0 3.89198525916216 0 1.54512416370036 0 0 0.799738753148927
"4453" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06125922259665 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.93111192795636 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.96559810402753 1.87188409375603 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.72736430698973 0 0 0 0 0 1.66138672962454 0 0 0 0 0 0 1.88366784017809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.41277541131413 1.44152725351152 0 1.73662363240253 0 0 0 0 0 4.53878742084616 0 0 0 1.35025442463669 0 0 0 0 0 0 0 1.43325134420766 0 1.41555176710826 1.49413355414212 0 0 0 0 0 0 1.35659559997514 0 0 1.29372832191487 0 0 0 0 0 2.1880712432814 0 0 0.916126918293643 0 1.48158242559751 1.94599262958108 0 0 0.856128787425629 0 0.266579584382976
"4454" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.17855974919662 0 0 0 0 0 0 0 0 0 0 0 0 2.07160860345865 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.810910388726 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.87930155115022 0 0 0 0 0 1.43669132008011 0 0 0 0 0 0 0 0 0 0 3.41277541131413 0 0 0 0 0 0 0 0 4.53878742084616 0 0 0 0 0 0 2.982436200364 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.29372832191487 0 0 0 0 0 0 0 0 0 0 0 0.972996314790539 0 0 1.71225757485126 0 0.0888598614609919
"4455" 1 0 0 0 5.70613679473239 0 0 0 0 0 5.50624045869169 10.2986486695077 0 0 0 0 0 0 0 0 0 0 0 2.30981958689498 0 0 0 0 0 0 0 4.44891947588764 0 0 0 0 0 0 6.77038535576027 0 0 2.1727877273995 0 0 0 0 0 0 0 0 6.21482581037595 7.20402471432587 0 0 0 1.94591014905531 2.42513043340597 0 0 0 0 2.00861548911122 0 0 0 0 0 0 0 2.05101585518188 1.80894429398216 0 0 0 0 6.59708490015605 0 0 5.87930155115022 0 0 1.87188409375603 1.90105958288996 1.96093065098004 0 0 2.05356687697349 5.46608860059243 0 5.42083887395845 0 2.07160860345865 3.93822609226995 0 0 3.810910388726 3.88723839461752 0 0 6.10753468252223 0 0 0 0 0 0 3.66237980585895 1.58021636437405 1.82507367591204 2.00983723636155 0 0 5.1820929209692 6.16453449725695 0 0 0 0 1.66138672962454 1.72552268584308 1.72552268584308 0 1.65880163555244 4.83520237408335 14.4108196896548 0 0 0 0 0 3.38054552852931 1.95397006603241 1.50958071675654 3.04753070349699 1.52904240884934 3.75230608735121 9.54382314632183 3.13513594881377 9.7988359185837 1.62412585698961 1.77454286726482 1.49778986534523 0 0 0 0 0 1.49267476467846 1.53131255738388 1.69294061822585 1.37392038363245 0 1.52076234648872 0 1.370689363051 0 0 0 0 4.79119180483997 1.83940350146686 0 4.79119180483997 0 0 1.79405568148841 1.56364793802681 0 0 0 0 0 0 0 1.40081606845451 1.27772798056843 12.899262097869 0 1.41555176710826 1.49413355414212 0 1.32775347534586 0 0 0 34.1880281277729 0 1.63920151939506 1.3166900558016 0 0 2.43565967797472 4.60569716426145 9.63602069991279 0.988283793123251 4.37614248656279 2.61149539476131 3.8865661331067 0.916126918293643 0 0.740791212798755 5.83797788874324 1.29313112870513 6.95305873665162 0 1.26429712174065 1.59947750629785
"4456" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.57466216737694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.10331535458473 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.80694629131948 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58021636437405 0 0 0 0 0 0 0 0 0 2.0926343451644 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.43669132008011 0 0 0 0 0 1.37392038363245 0 0 0 1.370689363051 0 0 0 0 0 0 2.3869786674416 0 0 0 0 0 0 0 0 0 0 0 0 0 1.27772798056843 0 0 0 0 0 0 0 0 0 0 0 1.63920151939506 0 0 0 0 0 1.60600344998547 0 0 0 1.2955220443689 0 0 0 0 0 0 0 0 0.0888598614609919
"4457" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.45139836022658 0 0 0 0 0 0 0 0 0 2.22445973794382 0 0 0 0 0 0 0 0 0 0 0 2.06125922259665 2.18874165534174 0 0 0 0 2.01228521800019 0 0 0 0 0 0 0 0 0 0 0 0 0 2.16991416220377 0 0 0 0 4.21470065959383 0 3.61788858796431 0 0 0 0 0 0 0 1.95976718371674 0 0 0 0 0 3.76518166830091 0 0 0 0 0 0 6.21482581037595 0 0 1.9988948779406 0 0 0 1.70638770565706 0 0 0 0 0 1.86023758836971 2.17855974919662 0 0 0 0 1.74222066193925 0 0 0 4.02702291944686 0 3.42182110742158 0 0 0 0 0 0 0 0 0 0 0 0 2.10063438783148 1.69027276426466 1.95397006603241 0 0 3.05808481769867 3.75230608735121 0 1.56756797440689 0 0 0 0 0 1.72644307247041 1.43669132008011 0 1.68938505892452 1.49267476467846 0 0 0 1.77938549174061 0 1.56756797440689 4.112068089153 0 0 0 0 0 0 0 0 0 0 0 0 1.40681808713951 0 0 0 0 3.54522472946953 0 0 0 0 1.70098715247706 0 1.49413355414212 1.45057079340784 0 3.54329701847692 0 0 0 0 0 0 0 0 0 0 0 0.988283793123251 0 0 0 0 0 1.48158242559751 0 2.58626225741025 0 0 2.52859424348131 0.533159168765952
"4458" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.57251393883865 2.6367663778687 2.80861663479536 0 0 0 0 0 0 0 0 0 0 0 2.22445973794382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01843151884888 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.01967447272309 0 0 0 0 0 0 0 4.1852686903288 0 0 1.72552268584308 0 0 0 0 0 0 0 0 0 3.38054552852931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.04152469297745 0 0 0 0 0 0 0 5.51821050440059 0 0 0 0 0 0 0 0 0 0 0 0 1.48686079481304 0 0 0 0 0 0 0 0 0 0 0 0 0 4.91760455818518 0 0 0 0 0 4.8180103499564 0 0 0 3.8865661331067 0 0 0 0 0 0 0 0 0
"4459" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.90279672045317 0 0 0 0 0 0 0 0 0 0 0 2.31976991774815 0 0 0 0 0 0 2.24744925616852 0 4.20126877566295 0 0 0 0 0 2.02337590469434 0 0 0 0 0 0 0 0 0 0 0 0 8.03446195644489 0 0 0 1.92885459065471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.96093065098004 0 0 0 0 0 0 0 0 0 0 0 0 9.71809598654379 0 0 0 0 0 0 0 1.86023758836971 2.17855974919662 0 0 1.82507367591204 2.00983723636155 0 0 0 0 0 1.92998262235921 0 0 0 3.45104537168617 0 0 0 0 0 0 0 5.58703521212781 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.72644307247041 0 0 0 0 0 3.3858812364517 0 0 0 0 0 0 0 0 0 0 0 0 4.79119180483997 0 0 0 0 0 0 0 1.40347918587399 0 0 0 0 2.55545596113686 0 1.70098715247706 0 0 0 0 0 0 0 0 0 0 0 1.29372832191487 0 1.21782983898736 1.15142429106536 0 0 1.0940356216407 0 0 0 0 0 0.972996314790539 9.05191790093588 0 0.856128787425629 8.85007985218458 0.710878891687935
"4460" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.35711949839325 0 0 0 0 2.10063438783148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.93111192795636 0 0 0 0 2.29833463702808 0 0 1.80894429398216 0 0 0 0 0 1.85394165991289 0 1.95976718371674 0 5.8967943120826 1.87188409375603 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.4844413238785 7.94750200989927 1.72736430698973 0 0 0 0 0 1.66138672962454 0 0 0 0 0 0 0 0 0 4.13543004587903 0 0 0 0 3.04753070349699 1.52904240884934 0 0 1.56756797440689 5.87930155115022 0 0 0 0 0 1.43669132008011 0 0 1.49267476467846 0 0 0 0 0 0 1.370689363051 5.11916311697119 1.44152725351152 0 0 0 0 0 0 0 11.3469685521154 0 0 0 1.35025442463669 0 0 5.96487240072799 0 0 0 0 1.43325134420766 0 2.83110353421652 0 0 0 0 0 0 0 1.35659559997514 0 0 3.88118496574462 0 0 1.15142429106536 0 0 1.0940356216407 0 0 0.916126918293643 0 1.48158242559751 2.91898894437162 0 0 2.56838636227689 0 0.177719722921984
"4461" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4462" 1 0 3.01625599957361 3.01625599957361 0 3.00958930821542 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.96730658705604 0 2.96730658705604 0 0 0 0 0 0 0 0 0 4.35711949839325 0 0 0 0 0 0 0 0 2.02710030378533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.95050785830394 0 0 0 0 1.85394165991289 0 0 2.01966532529781 1.96559810402753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.98687550247482 1.72736430698973 0 0 0 0 0 0 1.72552268584308 0 0 0 0 0 0 0 0 2.06771502293952 0 0 0 0 1.52376535174849 0 0 0 0 1.95976718371674 0 0 0 3.61189757000471 0 0 0 1.68938505892452 0 0 0 0 0 0 0 0 5.11916311697119 0 0 0 0 0 0 0 0 9.07757484169232 0 0 0 0 0 0 0 0 0 0 0 0 0 2.83110353421652 0 0 0 0 0 1.57308197026017 0 0 0 0 0 2.96504478642889 0 0 0 0.988283793123251 2.1880712432814 0 0 0 0 0 0 0 0.77256208185018 1.71225757485126 0 0.177719722921984
"4463" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.49127655535185 0 0 0 0 0 0 0 2.10063438783148 0 4.02457043600037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.10203171036377 0 0 0 0 0 0 0 0 0 2.01966532529781 0 0 1.90105958288996 0 0 0 2.05356687697349 0 0 0 0 0 0 0 0 0 0 0 0 6.10753468252223 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01351145972343 0 0 0 0 0 0 0 0 0 0 5.65100352053428 0 0 0 0 0 0 0 0 0 0 0 0 0 1.62412585698961 0 0 0 0 0 0 0 0 1.53131255738388 0 0 0 0 0 0 5.11916311697119 0 0 3.47324726480506 0 0 0 0 0 0 0 0 0 0 0 1.40347918587399 7.45609050090999 0 0 0 0 1.43325134420766 0 1.41555176710826 0 0 0 0 3.71207180303201 6.29232788104069 0 1.35659559997514 0 0 1.29372832191487 0 0 0 0 0 0 0 0 1.83225383658729 0 0 0.972996314790539 0 0.77256208185018 0.856128787425629 0 0.355439445843968
"4464" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.05101585518188 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.05356687697349 0 0 0 0 0 0 0 0 0 0 1.70548558561393 0 0 0 0 0 1.80694629131948 0 0 0 0 0 0 0 0 0 0 0 0 3.42182110742158 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.40681808713951 0 0 0 1.491218100182 0 0 0 0 0 0 1.41555176710826 1.49413355414212 1.45057079340784 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.177719722921984
"4465" 1 0 0 0 17.1184103841972 0 0 0 0 0 11.0124809173834 5.14932433475387 2.74034866366636 0 16.0444004356915 0 0 2.57251393883865 0 0 2.45903198508165 0 0 0 0 0 0 0 2.22901555447968 0 0 4.44891947588764 4.63620927685817 0 5.14932433475387 0 0 0 0 2.37281913883796 0 0 0 0 0 0 6.08130091135598 0 4.04675180938869 0 2.07160860345865 0 0 2.30981958689498 0 3.89182029811063 29.1015652008717 6.56622496602523 0 0 0 4.01723097822245 0 0 1.99286713214308 0 0 0 0 2.05101585518188 0 1.95050785830394 0 0 8.07372607539552 0 0 0 0 0 3.93119620805507 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.716365583089 0 1.70548558561393 3.41277541131413 0 0 7.34526196311315 0 0 1.86023758836971 0 5.49356970878843 1.58021636437405 0 2.00983723636155 1.74222066193925 0 0 8.21937932967593 0 0 0 2.0926343451644 1.66138672962454 1.72552268584308 5.17656805752925 3.5051279210921 0 1.61173412469445 10.2934426354677 3.76733568035618 0 0 0 0 0 0 1.50958071675654 0 0 0 11.4525877755862 0 0 4.87237757096884 1.77454286726482 1.49778986534523 0 0 2.87338264016021 0 1.68938505892452 0 1.53131255738388 0 2.74784076726489 0 0 0 0 0 0 2.91939373174444 0 1.59706393494666 7.35761400586746 0 0 0 0 0 12.5091835042145 4.22045426141852 0 0 0 1.491218100182 0 0 1.40081606845451 2.55545596113686 0 0 1.41555176710826 0 1.45057079340784 0 0 0 1.57308197026017 36.1990886058772 2.71319119995028 6.55680607758025 1.3166900558016 0 0 0 1.15142429106536 6.42401379994186 0.988283793123251 1.0940356216407 1.30574769738066 5.1820881774756 1.83225383658729 4.59293472067253 1.48158242559751 1.94599262958108 0 3.8628104092509 0 0 1.1551781989929
"4466" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01228521800019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.80894429398216 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.45472861397947 0 0 0 0 0 0 1.72552268584308 0 0 0 0 0 0 0 0 4.13543004587903 0 0 0 0 0 1.52904240884934 0 0 1.56756797440689 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.370689363051 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.70098715247706 0 0 0 2.65550695069171 5.31494552771538 0 0 0 0 0 0 0 0 0 0 0 0.988283793123251 0 0 0 0 0 0 0 1.29313112870513 0 0 1.26429712174065 0.0888598614609919
